Symptom_id;Disease_id;Severity;Symptom_desc;Disease_desc
40;672;2;Head injury;Scalp laceration scalp cut
40;710;3;Head injury;Skull fracture broken bone
40;735;1;Head injury;Subarachnoid hemorrhage brain bleeding
40;736;3;Head injury;Subdural hematoma bleeding on brain
40;816;0;Head injury;Vertigo spinning sensation
41;128;1;Headache;Carbon monoxide poisoning odorless, poisonous gas
41;153;0;Headache;Cervical spondylosis neck arthritis
41;173;1;Headache;Cluster headache one-sided headache behind the eye
41;319;1;Headache;Glaucoma elevated eye pressure
41;329;3;Headache;Head injury
41;462;2;Headache;Meningitis spinal fluid infection
41;469;2;Headache;Migraine type of headache
41;536;2;Headache;Ear infection, middle ear otitis media
41;748;1;Headache;Temporal arteritis inflamed scalp artery
41;790;2;Headache;Upper respiratory tract infection URI, common cold
41;251;1;Headache;Epidural hematoma bleeding around brain or spine
41;704;2;Headache;Sinusitis sinus infection
41;736;1;Headache;Subdural hematoma bleeding on brain
41;868;1;Headache;Meningioma brain tumor
41;870;2;Headache;Hydrocephalus brain fluid build-up
41;873;1;Headache;Cerebral aneurysm brain artery dilation
41;874;1;Headache;Pseudotumor cerebri increased pressure in the skull
41;4;0;Headache;Abrasions  (scrapes)
41;25;0;Headache;Alcoholism
41;27;0;Headache;Allergic rhinitis  (allergic reaction in the nose)
41;33;1;Headache;Amphetamine abuse
41;51;0;Headache;Anxiety disorder generalized anxiety disorder GAD
41;87;0;Headache;Bell's palsy facial muscle weakness
41;93;0;Headache;Bipolar disorder manic depressive disorder
41;107;1;Headache;Brain tumor cancer of the brain
41;138;0;Headache;Cavity tooth caries
41;184;0;Headache;Concussion
41;191;0;Headache;Contusion bruise, ecchymosis
41;209;0;Headache;Dental abscess tooth infection
41;212;1;Headache;Depression excessive sadness
41;227;0;Headache;Drug reaction
41;239;1;Headache;Encephalitis brain infection
41;266;0;Headache;Essential hypertension high blood pressure
41;350;0;Headache;Herniated disc slipped disc, ruptured disc
41;364;0;Headache;Hypertension high blood pressure
41;365;1;Headache;Hypertensive emergency severely high blood pressure
41;387;0;Headache;Influenza seasonal flu
41;395;1;Headache;Intracranial hemorrhage bleeding in brain
41;442;1;Headache;Lyme disease bacterial infection from ticks
41;445;1;Headache;Major depressive disorder severe depression
41;505;0;Headache;Nasal fracture broken nose
41;528;1;Headache;Orbital fracture broken bone near the eye
41;535;0;Headache;Ear infection, outer otitis externa
41;572;0;Headache;Pharyngitis throat infection
41;593;0;Headache;Post concussive syndrome symptoms after a concussion
41;596;1;Headache;Posterior inferior cerebellar artery syndrome stroke syndrome
41;600;0;Headache;Premenstrual syndrome PMS
41;626;0;Headache;Puncture wound of face
41;672;0;Headache;Scalp laceration scalp cut
41;732;0;Headache;Stress
41;750;0;Headache;Temporomandibular joint syndrome TMJ, jaw joint pain
41;768;0;Headache;Tonsillitis tonsil infection
41;782;0;Headache;Trigeminal neuralgia facial nerve pain
41;822;0;Headache;Viral infections
41;834;0;Headache;Whiplash injury neck injury
41;848;1;Headache;Seizure abnormal brain electrical activity
41;1080;0;Headache;Porphyria rare disorder of skin, nervous system
41;1155;0;Headache;Tension headache stress headache
41;1283;2;Headache;Farsightedness hyperopia/hypermetropia
41;1301;1;Headache;Head injury in children Non-accidental traumatic head injury to child
41;1303;1;Headache;Hemorrhagic stroke CVA, cerebrovascular accident
41;1331;0;Headache;Paget disease of the bone paget's disease of the bone
41;1349;0;Headache;Presbyopia aging vision
41;1389;0;Headache;Arnold Chiari malformation
41;1399;1;Headache;Decompression sickness bends, caisson's disease
41;1409;0;Headache;Fibromuscular dysplasia FMD
41;1435;1;Headache;Traumatic brain injury
41;1261;0;Headache;Mycoplasma infection bacteria
41;1269;0;Headache;Essential thrombocythemia excessive blood platelets
41;1467;0;Headache;Cerebellar Ataxia
42;581;1;Heel pain;Plantar fasciitis inflammation of tissue at the bottom of the foot
42;8;1;Heel pain;Achilles tendonitis  (heel tendon inflammation)
42;302;2;Heel pain;Fracture broken bone
42;747;1;Heel pain;Tarsal tunnel syndrome foot nerve damage
42;963;1;Heel pain;Sever's disease calcaneal apophysitis, common cause of heel pain
42;1121;1;Heel pain;Bone cancer bone tumor
42;1119;0;Heel pain;Sarcoma soft tissue cancer
42;1054;3;Heel pain;Foreign body in a wound
42;140;0;Heel pain;Cellulitis skin infection
43;29;1;Heat illness;Confusion  (altered mental status)
43;205;3;Heat illness;Dehydration
43;247;3;Heat illness;Hyperthermia extreme heat exposure
43;331;2;Heat illness;Headache
43;334;2;Heat illness;Heat cramps
43;335;2;Heat illness;Heat exhaustion
43;336;1;Heat illness;Heat rash
43;337;1;Heat illness;Heat stroke
43;448;1;Heat illness;Malignant hyperthermia rare temperature abnormality
43;661;1;Heat illness;Rhabdomyolysis severe muscle breakdown
44;33;1;;Amphetamine abuse
44;146;2;;Cerebral vascular accident stroke
44;174;2;;Coarctation of aorta narrowing of the aorta
44;175;1;;Cocaine abuse
44;234;1;;Eclampsia hypertensive disorder of pregnancy
44;266;1;;Essential hypertension high blood pressure
44;365;2;;Hypertensive emergency severely high blood pressure
44;367;1;;Hyperthyroidism elevated thyroid hormone
44;573;1;;Pheochromocytoma adrenal gland tumor
44;650;0;;Renal arteriovenous malformation AVM, blood vessel abnormality of the kidney
44;651;0;;Renal artery stenosis kidney artery narrowing
44;653;2;;Renal failure, chronic ongoing kidney failure
44;693;0;;Serotonin syndrome severe medication reaction
44;810;0;;Vasculitis inflammation of the arteries
44;835;1;;White coat hypertension elevated blood pressure at doctor's office
45;61;1;Hip pain;Arthritis joint inflammation
45;62;2;Hip pain;Aseptic joint effusion fluid in a joint Effusion of joint
45;63;1;Hip pain;Aseptic necrosis of bone bone death and destruction
45;121;1;Hip pain;Bursitis inflammation of joint cushion
45;140;1;Hip pain;Cellulitis skin infection
45;191;2;Hip pain;Contusion bruise, ecchymosis
45;220;1;Hip pain;Dislocation joint out of place
45;321;0;Hip pain;Gout uric acid crystals in the joint causing inflammation
45;349;1;Hip pain;Hernia
45;350;0;Hip pain;Herniated disc slipped disc, ruptured disc
45;356;2;Hip pain;Hip fracture broken hip
45;420;1;Hip pain;Legg Calve Perthes disease childhood hip condition
45;533;0;Hip pain;Osteochondritis dissecans joint disorder
45;678;1;Hip pain;Sciatica lower back nerve irritation
45;690;3;Hip pain;Septic hip infected hip joint
45;711;1;Hip pain;Slipped capital femoral epiphysis adolescent hip disorder
45;729;2;Hip pain;Muscle strain pulled muscle
45;943;1;Hip pain;Osteoporosis extremely thin bone
45;510;1;Hip pain;Necrotizing fasciitis life-threatening infection
45;532;1;Hip pain;Osteoarthritis bone inflammation
45;1121;1;Hip pain;Bone cancer bone tumor
45;1119;0;Hip pain;Sarcoma soft tissue cancer
45;1331;0;Hip pain;Paget disease of the bone paget's disease of the bone
45;1373;1;Hip pain;Traumatic hip dislocation traumatic dislocation of hip
45;1457;0;Hip pain;Greater trochanteric bursitis hip bursitis
46;26;3;Hives;Allergic reaction
46;37;2;Hives;Anaphylactoid reactions  (pseudo allergic reaction)
46;190;0;Hives;Contact urticaria hives
46;278;0;Hives;Familial cold urticaria cold-related hives
46;742;1;Hives;Symptomatic dermatographism exaggerated skin response to pressure
46;38;3;Hives;Anaphylaxis (severe/life threatening allergic reaction)
46;1124;2;Hives;Mastocytosis urticaria pigmentosa, skin disease
46;1285;2;Hives;Food allergy
47;28;1;Hoarse voice;Allergy
47;115;2;Hoarse voice;Bronchitis bronchial tube infection
47;126;0;Hoarse voice;Cancer tumor
47;298;3;Hoarse voice;Foreign body object originating outside the body
47;309;0;Hoarse voice;Gastroesophageal reflux GERD, heartburn
47;384;1;Hoarse voice;"Infectious mononucleosis Epstein Barr virus, ""Mono"""
47;413;2;Hoarse voice;Laryngitis voice box inflammation
47;542;1;Hoarse voice;Overuse syndrome injury from repetitive activity
47;594;2;Hoarse voice;Post nasal drip
47;716;1;Hoarse voice;Smoking tobacco use disorder
47;824;0;Hoarse voice;Vocal cord nodule growth on the vocal cords
47;825;0;Hoarse voice;Vocal cord paralysis voice box weakness
47;768;2;Hoarse voice;Tonsillitis tonsil infection
47;1333;0;Hoarse voice;Parathyroid cancer
47;1487;0;Hoarse voice;Bacterial tracheitis
48;20;1;Hypothermia (Low temperature);Alcohol  ethanol intoxication
48;46;0;Hypothermia (Low temperature);Anorexia nervosa  (eating disorder)
48;146;1;Hypothermia (Low temperature);Cerebral vascular accident stroke
48;226;1;Hypothermia (Low temperature);Drug overdose
48;246;3;Hypothermia (Low temperature);Hypothermia extreme cold exposure
48;377;1;Hypothermia (Low temperature);Hypothyroidism low thyroid hormone
48;1035;1;Hypothermia (Low temperature);Myxedema coma severely low thyroid hormone
49;134;1;Incontinence (leaking urine);Spinal cord compression cauda equina syndrome
49;145;1;Incontinence (leaking urine);Cerebral palsy movement disorder
49;146;1;Incontinence (leaking urine);Cerebral vascular accident stroke
49;201;1;Incontinence (leaking urine);Cystocele bladder hernia
49;282;1;Incontinence (leaking urine);Fecal impaction rectal blockage from stool
49;483;1;Incontinence (leaking urine);Multiple sclerosis MS
49;514;1;Incontinence (leaking urine);Neurogenic bladder bladder paralysis
49;599;1;Incontinence (leaking urine);Pregnancy
49;734;1;Incontinence (leaking urine);Stress incontinence unintentional urination with cough or sneeze
49;793;2;Incontinence (leaking urine);Bladder infection cystitis, UTI, urinary tract infection
49;721;2;Incontinence (leaking urine);Spinal cord injury, acute
49;870;2;Incontinence (leaking urine);Hydrocephalus brain fluid build-up
49;974;1;Incontinence (leaking urine);Lumbar spinal stenosis spinal cord compression
49;20;0;Incontinence (leaking urine);Alcohol  ethanol intoxication
49;152;1;Incontinence (leaking urine);Cervical spine fracture broken neck bone
49;187;0;Incontinence (leaking urine);Constipation
49;214;0;Incontinence (leaking urine);Diabetes mellitus type 2 elevated blood sugar
49;513;0;Incontinence (leaking urine);Kidney stone nephrolithiasis
49;637;1;Incontinence (leaking urine);Pyelonephritis kidney infection
49;1034;1;Incontinence (leaking urine);Medication reaction
49;1257;1;Incontinence (leaking urine);Generalized seizure disorder generalized epilepsy
50;43;2;Insect sting;Anopheles mosquito bite
50;47;2;Insect sting;Ant bite
50;86;2;Insect sting;Bee sting wasp sting
50;475;2;Insect sting;Mosquito bite
50;681;1;Insect sting;Scorpion sting
50;719;2;Insect sting;Insect bite
50;796;2;Insect sting;Urticaria hives
50;38;2;Insect sting;Anaphylaxis (severe/life threatening allergic reaction)
50;893;3;Insect sting;Staphylococcus aureus type of bacteria
50;950;2;Insect sting;Tick bite
50;1078;2;Insect sting;Flea bite
51;33;2;Insomnia (Trouble sleeping);Amphetamine abuse
51;93;0;Insomnia (Trouble sleeping);Bipolar disorder manic depressive disorder
51;122;1;Insomnia (Trouble sleeping);Caffeine use
51;212;3;Insomnia (Trouble sleeping);Depression excessive sadness
51;402;1;Insomnia (Trouble sleeping);Jet lag
51;501;0;Insomnia (Trouble sleeping);Narcolepsy uncontrollable sleeping
51;658;1;Insomnia (Trouble sleeping);Restless legs syndrome nervous system disorder
51;19;0;Insomnia (Trouble sleeping);Adjustment disorder  (poor adjustment to life stressor)
51;23;1;Insomnia (Trouble sleeping);Alcohol withdrawal syndrome  (mild)
51;25;0;Insomnia (Trouble sleeping);Alcoholism
51;51;0;Insomnia (Trouble sleeping);Anxiety disorder generalized anxiety disorder GAD
51;227;0;Insomnia (Trouble sleeping);Drug reaction
51;445;1;Insomnia (Trouble sleeping);Major depressive disorder severe depression
51;469;0;Insomnia (Trouble sleeping);Migraine type of headache
51;502;0;Insomnia (Trouble sleeping);Narcotic morphine, heroin abuse
51;569;0;Insomnia (Trouble sleeping);Personality disorder unhealthy patterns of thinking and behavior
51;595;0;Insomnia (Trouble sleeping);Post-traumatic stress disorder PTSD
51;676;0;Insomnia (Trouble sleeping);Schizoaffective disorder features of schizophrenia and mood disorder
51;677;1;Insomnia (Trouble sleeping);Schizophrenia chronic impaired reality perception
51;732;0;Insomnia (Trouble sleeping);Stress
51;878;0;Insomnia (Trouble sleeping);Attention deficit hyperactivity disorder ADHD
51;1034;1;Insomnia (Trouble sleeping);Medication reaction
51;1151;0;Insomnia (Trouble sleeping);Dysthymia depression, dysthymic disorder
51;1345;0;Insomnia (Trouble sleeping);Post-polio syndrome
52;26;3;Skin itching;Allergic reaction
52;66;2;Skin itching;Atopic dermatitis eczema
52;189;2;Skin itching;Poison ivy poison oak, poison sumac
52;200;0;Skin itching;Cutaneous larva migrans parasitic skin disease
52;351;0;Skin itching;Herpes simplex infection viral infection
52;653;0;Skin itching;Renal failure, chronic ongoing kidney failure
52;698;1;Skin itching;Shingles herpes zoster
52;741;1;Skin itching;Swimmer's itch cercarial dermatitis
52;763;2;Skin itching;Tinea fungal skin infection
52;796;2;Skin itching;Urticaria hives
52;852;0;Skin itching;Lymphoma lymph node cancer
52;856;0;Skin itching;Hodgkin's disease cancer of the lymph system
52;920;2;Skin itching;Scabies skin disease caused by mites
52;900;2;Skin itching;Head lice
52;902;1;Skin itching;Pubic lice
52;77;0;Skin itching;Bacterial vaginosis vaginal infection
52;127;0;Skin itching;Candida albicans yeast infection
52;140;0;Skin itching;Cellulitis skin infection
52;188;0;Skin itching;Contact dermatitis contact skin irritation
52;227;0;Skin itching;Drug reaction
52;347;0;Skin itching;Hepatitis liver inflammation
52;425;0;Skin itching;Lichen planus chronic skin inflammation
52;441;0;Skin itching;Lupus systemic lupus erythematosus, SLE
52;577;0;Skin itching;Pityriasis rosea inflammatory skin rash
52;652;1;Skin itching;Renal failure, acute sudden kidney failure
52;684;0;Skin itching;Sebaceous cyst sac under the skin
52;696;0;Skin itching;Sexually transmitted disease STD
52;719;0;Skin itching;Insect bite
52;805;0;Skin itching;Vaginitis vaginal infection inflammation
52;877;0;Skin itching;Acne pimples
52;890;0;Skin itching;Psoriasis scaly skin disease
52;967;0;Skin itching;Vaginal yeast fungal infection
52;1043;0;Skin itching;Hyperparathyroidism elevated parathyroid hormone levels
52;1295;0;Skin itching;Gallbladder and bile duct cancer Gallbladder cancer bile duct cancer
52;1311;0;Skin itching;Hyperkeratosis skin thickening
52;1405;0;Skin itching;Dermatofibroma
52;1417;0;Skin itching;Ichthyosis
52;1421;2;Skin itching;Keloid overgrown scar
52;1517;0;Skin itching;Cutaneous T cell lymphoma
53;121;1;Joint pain;Bursitis inflammation of joint cushion
53;302;2;Joint pain;Fracture broken bone
53;321;1;Joint pain;Gout uric acid crystals in the joint causing inflammation
53;441;0;Joint pain;Lupus systemic lupus erythematosus, SLE
53;532;1;Joint pain;Osteoarthritis bone inflammation
53;534;1;Joint pain;Osteomyelitis bone infection
53;662;1;Joint pain;Rheumatoid arthritis type of chronic joint inflammation
53;689;2;Joint pain;Septic arthritis joint infection
53;751;2;Joint pain;Tendonitis tendon inflammation
53;542;2;Joint pain;Overuse syndrome injury from repetitive activity
53;858;0;Joint pain;Polymyalgia rheumatica PMR, muscle and joint disorder
53;426;2;Joint pain;Ligament sprain connection between two bones
53;386;0;Joint pain;Inflammatory conditions
53;427;2;Joint pain;Ligament tear connection between two bones
53;914;2;Joint pain;Rheumatic fever complication of strep infection
